uid,price,allbuy,a0_2_age,total_duration,treated_peer,treatment,c1_5a_BE,edu_years_BE,overall,skepz
2009040,390,0,64,.43333334,0,1,2,0,11,0
2009040,240,0,64,.43333334,0,1,2,0,11,0
2009040,90,0,64,.43333334,0,1,2,0,11,0
2009040,490,0,64,.43333334,0,1,2,0,11,0
2009040,190,0,64,.43333334,0,1,2,0,11,0
2012001,140,0,67.5,0,0,2,2.8,16,12,0
2012001,40,0,67.5,0,0,2,2.8,16,12,0
2012001,390,0,67.5,0,0,2,2.8,16,12,0
2012001,490,0,67.5,0,0,2,2.8,16,12,0
2012001,290,0,67.5,0,0,2,2.8,16,12,0
2012001,90,0,67.5,0,0,2,2.8,16,12,0
2012001,190,0,67.5,0,0,2,2.8,16,12,0
2012001,240,0,67.5,0,0,2,2.8,16,12,0
2012002,90,0,62,0,1,3,7,0,22,0
2012002,190,0,62,0,1,3,7,0,22,0
2012002,240,0,62,0,1,3,7,0,22,0
2012002,490,0,62,0,1,3,7,0,22,0
2012002,290,0,62,0,1,3,7,0,22,0
2012002,40,1,62,0,1,3,7,0,22,0
2012002,140,0,62,0,1,3,7,0,22,0
2012002,390,0,62,0,1,3,7,0,22,0
2012003,240,0,45,45.933334,0,1,2.4,0,20,0
2012005,190,0,65,3.1666665,0,2,3.2,0,11,0
2012005,290,0,65,3.1666665,0,2,3.2,0,11,0
2012005,40,0,65,3.1666665,0,2,3.2,0,11,0
2012005,240,0,65,3.1666665,0,2,3.2,0,11,0
2012005,140,0,65,3.1666665,0,2,3.2,0,11,0
2012005,90,0,65,3.1666665,0,2,3.2,0,11,0
2012005,390,0,65,3.1666665,0,2,3.2,0,11,0
2012005,490,0,65,3.1666665,0,2,3.2,0,11,0
2012006,90,1,28,0,1,2,10,5,7,1
2012006,240,0,28,0,1,2,10,5,7,1
2012006,290,0,28,0,1,2,10,5,7,1
2012006,40,1,28,0,1,2,10,5,7,1
2012006,140,1,28,0,1,2,10,5,7,1
2012006,490,0,28,0,1,2,10,5,7,1
2012006,390,0,28,0,1,2,10,5,7,1
2012006,190,1,28,0,1,2,10,5,7,1
2012007,290,0,47.5,58.616665,0,1,4,0,17,0
2012007,240,0,47.5,58.616665,0,1,4,0,17,0
2012007,190,0,47.5,58.616665,0,1,4,0,17,0
2012007,140,0,47.5,58.616665,0,1,4,0,17,0
2012007,390,0,47.5,58.616665,0,1,4,0,17,0
2012007,490,0,47.5,58.616665,0,1,4,0,17,0
2012007,40,1,47.5,58.616665,0,1,4,0,17,0
2012007,90,0,47.5,58.616665,0,1,4,0,17,0
2012008,390,0,65,0,1,3,4,4,13,0
2012008,490,0,65,0,1,3,4,4,13,0
2012008,190,0,65,0,1,3,4,4,13,0
2012008,290,0,65,0,1,3,4,4,13,0
2012008,240,0,65,0,1,3,4,4,13,0
2012008,140,0,65,0,1,3,4,4,13,0
2012008,40,0,65,0,1,3,4,4,13,0
2012008,90,0,65,0,1,3,4,4,13,0
2012009,190,0,20,0,0,3,4.4,16,14,0
2012010,490,0,43,0,1,2,8.199999999999999,3,21,0
2012010,390,0,43,0,1,2,8.199999999999999,3,21,0
2012010,90,0,43,0,1,2,8.199999999999999,3,21,0
2012010,40,0,43,0,1,2,8.199999999999999,3,21,0
2012010,140,0,43,0,1,2,8.199999999999999,3,21,0
2012010,190,0,43,0,1,2,8.199999999999999,3,21,0
2012010,240,0,43,0,1,2,8.199999999999999,3,21,0
2012010,290,0,43,0,1,2,8.199999999999999,3,21,0
2012011,240,0,67.5,4.0333333,1,2,1.8,3,19,0
2012011,90,0,67.5,4.0333333,1,2,1.8,3,19,0
2012011,490,0,67.5,4.0333333,1,2,1.8,3,19,0
2012011,390,0,67.5,4.0333333,1,2,1.8,3,19,0
2012011,40,0,67.5,4.0333333,1,2,1.8,3,19,0
2012011,190,0,67.5,4.0333333,1,2,1.8,3,19,0
2012011,290,0,67.5,4.0333333,1,2,1.8,3,19,0
2012011,140,0,67.5,4.0333333,1,2,1.8,3,19,0
2012012,90,1,36,2.5999999,0,2,4.8,7,8,0
2012012,290,0,36,2.5999999,0,2,4.8,7,8,0
2012012,140,1,36,2.5999999,0,2,4.8,7,8,0
2012012,240,0,36,2.5999999,0,2,4.8,7,8,0
2012012,490,0,36,2.5999999,0,2,4.8,7,8,0
2012012,390,0,36,2.5999999,0,2,4.8,7,8,0
2012012,40,1,36,2.5999999,0,2,4.8,7,8,0
2012012,190,0,36,2.5999999,0,2,4.8,7,8,0
2012014,290,0,70,.93333334,1,2,8,0,7,0
2012014,240,0,70,.93333334,1,2,8,0,7,0
2012014,140,0,70,.93333334,1,2,8,0,7,0
2012014,190,0,70,.93333334,1,2,8,0,7,0
2012014,490,0,70,.93333334,1,2,8,0,7,0
2012014,90,0,70,.93333334,1,2,8,0,7,0
2012014,40,0,70,.93333334,1,2,8,0,7,0
2012014,390,0,70,.93333334,1,2,8,0,7,0
2012015,40,0,75,1.8,0,2,4,0,11,0
2012016,90,0,18,0,1,3,4,7,13,0
2012016,290,0,18,0,1,3,4,7,13,0
2012016,140,0,18,0,1,3,4,7,13,0
2012016,190,0,18,0,1,3,4,7,13,0
2012016,490,0,18,0,1,3,4,7,13,0
2012016,240,0,18,0,1,3,4,7,13,0
2012016,40,0,18,0,1,3,4,7,13,0
2012016,390,0,18,0,1,3,4,7,13,0
2012017,190,1,42.5,5.4000001,0,1,4.5,0,18,0
2012018,140,1,45,50.666668,0,1,4.8,7,13,0
2012018,390,0,45,50.666668,0,1,4.8,7,13,0
2012018,40,1,45,50.666668,0,1,4.8,7,13,0
2012018,190,0,45,50.666668,0,1,4.8,7,13,0
2012018,290,0,45,50.666668,0,1,4.8,7,13,0
2012018,240,0,45,50.666668,0,1,4.8,7,13,0
2012018,90,1,45,50.666668,0,1,4.8,7,13,0
2012018,490,0,45,50.666668,0,1,4.8,7,13,0
2012020,140,0,42.5,2,0,1,4,0,12,1
2012020,240,0,42.5,2,0,1,4,0,12,1
2012020,390,0,42.5,2,0,1,4,0,12,1
2012020,290,0,42.5,2,0,1,4,0,12,1
2012020,190,0,42.5,2,0,1,4,0,12,1
2012020,90,0,42.5,2,0,1,4,0,12,1
2012020,40,0,42.5,2,0,1,4,0,12,1
2012020,490,0,42.5,2,0,1,4,0,12,1
2012021,490,0,27,0,0,2,2.4,9,12,0
2012021,290,0,27,0,0,2,2.4,9,12,0
2012021,190,0,27,0,0,2,2.4,9,12,0
2012021,390,0,27,0,0,2,2.4,9,12,0
2012021,240,0,27,0,0,2,2.4,9,12,0
2012021,40,1,27,0,0,2,2.4,9,12,0
2012021,140,0,27,0,0,2,2.4,9,12,0
2012021,90,0,27,0,0,2,2.4,9,12,0
2012022,240,1,40,0,1,3,4,0,16,0
2012023,190,0,40,0,0,3,4,0,10,1
2012023,40,0,40,0,0,3,4,0,10,1
2012023,290,0,40,0,0,3,4,0,10,1
2012023,240,0,40,0,0,3,4,0,10,1
2012023,390,0,40,0,0,3,4,0,10,1
2012023,90,0,40,0,0,3,4,0,10,1
2012023,140,0,40,0,0,3,4,0,10,1
2012023,490,0,40,0,0,3,4,0,10,1
2012024,140,0,50,0,1,1,2,4,14,0
2012024,40,0,50,0,1,1,2,4,14,0
2012024,490,0,50,0,1,1,2,4,14,0
2012024,240,0,50,0,1,1,2,4,14,0
2012024,90,0,50,0,1,1,2,4,14,0
2012024,390,0,50,0,1,1,2,4,14,0
2012024,190,0,50,0,1,1,2,4,14,0
2012024,290,0,50,0,1,1,2,4,14,0
2012025,90,0,42,0,0,1,3.6,0,20,0
2012025,390,0,42,0,0,1,3.6,0,20,0
2012025,190,0,42,0,0,1,3.6,0,20,0
2012025,290,0,42,0,0,1,3.6,0,20,0
2012025,140,0,42,0,0,1,3.6,0,20,0
2012025,490,0,42,0,0,1,3.6,0,20,0
2012025,40,1,42,0,0,1,3.6,0,20,0
2012025,240,0,42,0,0,1,3.6,0,20,0
2012026,40,1,80,0,1,3,8.4,0,13,0
2012026,290,0,80,0,1,3,8.4,0,13,0
2012026,90,0,80,0,1,3,8.4,0,13,0
2012026,490,0,80,0,1,3,8.4,0,13,0
2012026,140,0,80,0,1,3,8.4,0,13,0
2012026,240,0,80,0,1,3,8.4,0,13,0
2012026,190,0,80,0,1,3,8.4,0,13,0
2012026,390,0,80,0,1,3,8.4,0,13,0
2012027,90,0,50,0,0,3,2,7,18,0
2012027,190,0,50,0,0,3,2,7,18,0
2012027,490,0,50,0,0,3,2,7,18,0
2012027,40,1,50,0,0,3,2,7,18,0
2012027,140,0,50,0,0,3,2,7,18,0
2012027,240,0,50,0,0,3,2,7,18,0
2012027,290,0,50,0,0,3,2,7,18,0
2012027,390,0,50,0,0,3,2,7,18,0
2012029,140,0,37.5,95.866669,0,1,7.6,0,17,1
2012029,40,1,37.5,95.866669,0,1,7.6,0,17,1
2012029,390,0,37.5,95.866669,0,1,7.6,0,17,1
2012029,240,0,37.5,95.866669,0,1,7.6,0,17,1
2012029,490,0,37.5,95.866669,0,1,7.6,0,17,1
2012029,90,0,37.5,95.866669,0,1,7.6,0,17,1
2012029,290,0,37.5,95.866669,0,1,7.6,0,17,1
2012029,190,0,37.5,95.866669,0,1,7.6,0,17,1
2012032,290,0,60,180.28333,0,1,2,0,25,0
2012032,40,0,60,180.28333,0,1,2,0,25,0
2012032,490,0,60,180.28333,0,1,2,0,25,0
2012032,190,0,60,180.28333,0,1,2,0,25,0
2012032,240,0,60,180.28333,0,1,2,0,25,0
2012032,90,0,60,180.28333,0,1,2,0,25,0
2012032,390,0,60,180.28333,0,1,2,0,25,0
2012032,140,0,60,180.28333,0,1,2,0,25,0
2012034,90,0,32,0,1,3,3.2,0,16,1
2012034,390,0,32,0,1,3,3.2,0,16,1
2012034,190,0,32,0,1,3,3.2,0,16,1
2012034,140,0,32,0,1,3,3.2,0,16,1
2012034,40,0,32,0,1,3,3.2,0,16,1
2012034,490,0,32,0,1,3,3.2,0,16,1
2012034,240,0,32,0,1,3,3.2,0,16,1
2012034,290,0,32,0,1,3,3.2,0,16,1
2012037,90,0,55,9.7833338,0,1,1,0,9,0
2012037,240,0,55,9.7833338,0,1,1,0,9,0
2012037,390,0,55,9.7833338,0,1,1,0,9,0
2012037,290,0,55,9.7833338,0,1,1,0,9,0
2012037,190,0,55,9.7833338,0,1,1,0,9,0
2012037,140,0,55,9.7833338,0,1,1,0,9,0
2012037,490,0,55,9.7833338,0,1,1,0,9,0
2012037,40,0,55,9.7833338,0,1,1,0,9,0
2012038,290,1,65,.5,0,3,8.199999999999999,5,14,0
2012038,240,1,65,.5,0,3,8.199999999999999,5,14,0
2012038,390,1,65,.5,0,3,8.199999999999999,5,14,0
2012038,190,1,65,.5,0,3,8.199999999999999,5,14,0
2012038,490,0,65,.5,0,3,8.199999999999999,5,14,0
2012038,140,1,65,.5,0,3,8.199999999999999,5,14,0
2012038,40,1,65,.5,0,3,8.199999999999999,5,14,0
2012038,90,1,65,.5,0,3,8.199999999999999,5,14,0
2012040,240,0,56,182.28334,1,1,8,9,29,0
2012040,90,0,56,182.28334,1,1,8,9,29,0
2012040,40,1,56,182.28334,1,1,8,9,29,0
2012040,390,0,56,182.28334,1,1,8,9,29,0
2012040,140,0,56,182.28334,1,1,8,9,29,0
2012040,190,0,56,182.28334,1,1,8,9,29,0
2012040,290,0,56,182.28334,1,1,8,9,29,0
2012040,490,0,56,182.28334,1,1,8,9,29,0
2013002,40,1,40,.43333334,0,2,5,7,26,0
2013003,490,0,37,0,1,3,2,7,21,0
2013003,390,0,37,0,1,3,2,7,21,0
2013003,240,0,37,0,1,3,2,7,21,0
2013003,140,1,37,0,1,3,2,7,21,0
2013003,190,1,37,0,1,3,2,7,21,0
2013003,290,0,37,0,1,3,2,7,21,0
2013003,90,1,37,0,1,3,2,7,21,0
2013003,40,1,37,0,1,3,2,7,21,0
2013004,40,1,39,58.416664,1,1,7.6,4,16,0
2013004,390,1,39,58.416664,1,1,7.6,4,16,0
2013004,240,1,39,58.416664,1,1,7.6,4,16,0
2013004,190,1,39,58.416664,1,1,7.6,4,16,0
2013004,490,1,39,58.416664,1,1,7.6,4,16,0
2013004,90,1,39,58.416664,1,1,7.6,4,16,0
2013004,140,1,39,58.416664,1,1,7.6,4,16,0
2013004,290,1,39,58.416664,1,1,7.6,4,16,0
2013005,190,1,40,0,0,3,6,0,8,0
2013007,390,0,33,5.6166668,0,2,1.2,4,9,0
2013007,140,0,33,5.6166668,0,2,1.2,4,9,0
2013007,240,0,33,5.6166668,0,2,1.2,4,9,0
2013007,290,0,33,5.6166668,0,2,1.2,4,9,0
2013007,490,0,33,5.6166668,0,2,1.2,4,9,0
2013007,40,0,33,5.6166668,0,2,1.2,4,9,0
2013007,190,0,33,5.6166668,0,2,1.2,4,9,0
2013007,90,0,33,5.6166668,0,2,1.2,4,9,0
2013008,290,0,60,236.48334,0,1,4.6,0,10,0
2013008,240,0,60,236.48334,0,1,4.6,0,10,0
2013008,390,0,60,236.48334,0,1,4.6,0,10,0
2013008,90,1,60,236.48334,0,1,4.6,0,10,0
2013008,40,1,60,236.48334,0,1,4.6,0,10,0
2013008,490,0,60,236.48334,0,1,4.6,0,10,0
2013008,140,1,60,236.48334,0,1,4.6,0,10,0
2013008,190,1,60,236.48334,0,1,4.6,0,10,0
2013009,140,0,37,28.450001,0,2,4,0,24,0
2013009,240,0,37,28.450001,0,2,4,0,24,0
2013009,490,0,37,28.450001,0,2,4,0,24,0
2013009,90,0,37,28.450001,0,2,4,0,24,0
2013009,40,0,37,28.450001,0,2,4,0,24,0
2013009,190,0,37,28.450001,0,2,4,0,24,0
2013009,290,0,37,28.450001,0,2,4,0,24,0
2013009,390,0,37,28.450001,0,2,4,0,24,0
2013010,190,0,62.5,0,0,3,6.8,5,13,0
2013010,290,0,62.5,0,0,3,6.8,5,13,0
2013010,490,0,62.5,0,0,3,6.8,5,13,0
2013010,40,0,62.5,0,0,3,6.8,5,13,0
2013010,240,0,62.5,0,0,3,6.8,5,13,0
2013010,90,0,62.5,0,0,3,6.8,5,13,0
2013010,390,0,62.5,0,0,3,6.8,5,13,0
2013010,140,0,62.5,0,0,3,6.8,5,13,0
2013012,490,0,35,0,0,2,1,1,9,1
2013012,140,0,35,0,0,2,1,1,9,1
2013012,40,1,35,0,0,2,1,1,9,1
2013012,290,0,35,0,0,2,1,1,9,1
2013012,90,0,35,0,0,2,1,1,9,1
2013012,190,0,35,0,0,2,1,1,9,1
2013012,240,0,35,0,0,2,1,1,9,1
2013012,390,0,35,0,0,2,1,1,9,1
2013014,40,1,62.5,185.66667,1,2,3.8,5,10,0
2013014,290,0,62.5,185.66667,1,2,3.8,5,10,0
2013014,240,1,62.5,185.66667,1,2,3.8,5,10,0
2013014,190,1,62.5,185.66667,1,2,3.8,5,10,0
2013014,140,1,62.5,185.66667,1,2,3.8,5,10,0
2013014,490,0,62.5,185.66667,1,2,3.8,5,10,0
2013014,390,0,62.5,185.66667,1,2,3.8,5,10,0
2013014,90,1,62.5,185.66667,1,2,3.8,5,10,0
2013015,140,1,35,0,1,3,.8,7,14,0
2013015,290,0,35,0,1,3,.8,7,14,0
2013015,190,1,35,0,1,3,.8,7,14,0
2013015,490,0,35,0,1,3,.8,7,14,0
2013015,40,1,35,0,1,3,.8,7,14,0
2013015,240,0,35,0,1,3,.8,7,14,0
2013015,90,1,35,0,1,3,.8,7,14,0
2013015,390,0,35,0,1,3,.8,7,14,0
2013016,90,0,45,0,1,3,2,0,24,0
2013016,390,0,45,0,1,3,2,0,24,0
2013016,140,0,45,0,1,3,2,0,24,0
2013016,490,0,45,0,1,3,2,0,24,0
2013016,290,0,45,0,1,3,2,0,24,0
2013016,190,0,45,0,1,3,2,0,24,0
2013016,240,0,45,0,1,3,2,0,24,0
2013016,40,0,45,0,1,3,2,0,24,0
2013017,190,0,52,164.5,0,1,4.8,6,11,0
2013018,40,0,26,0,1,3,1.2,5,22,0
2013019,490,0,80,5.9000001,0,3,6.8,5,11,0
2013019,390,0,80,5.9000001,0,3,6.8,5,11,0
2013019,40,1,80,5.9000001,0,3,6.8,5,11,0
2013019,240,0,80,5.9000001,0,3,6.8,5,11,0
2013019,290,0,80,5.9000001,0,3,6.8,5,11,0
2013019,190,0,80,5.9000001,0,3,6.8,5,11,0
2013019,90,1,80,5.9000001,0,3,6.8,5,11,0
2013019,140,1,80,5.9000001,0,3,6.8,5,11,0
2013020,240,0,42.5,78.866669,0,2,7,0,7,0
2013020,90,0,42.5,78.866669,0,2,7,0,7,0
2013020,40,1,42.5,78.866669,0,2,7,0,7,0
2013020,290,0,42.5,78.866669,0,2,7,0,7,0
2013020,490,0,42.5,78.866669,0,2,7,0,7,0
2013020,140,0,42.5,78.866669,0,2,7,0,7,0
2013020,390,0,42.5,78.866669,0,2,7,0,7,0
2013020,190,0,42.5,78.866669,0,2,7,0,7,0
2013021,90,0,40,82.949997,0,2,1.4,4,20,1
2013021,390,0,40,82.949997,0,2,1.4,4,20,1
2013021,40,0,40,82.949997,0,2,1.4,4,20,1
2013021,140,0,40,82.949997,0,2,1.4,4,20,1
2013021,190,0,40,82.949997,0,2,1.4,4,20,1
2013021,290,0,40,82.949997,0,2,1.4,4,20,1
2013021,240,0,40,82.949997,0,2,1.4,4,20,1
2013021,490,0,40,82.949997,0,2,1.4,4,20,1
2013022,140,1,50,15.016666,0,1,5.6,0,16,0
2013022,490,0,50,15.016666,0,1,5.6,0,16,0
2013022,290,0,50,15.016666,0,1,5.6,0,16,0
2013022,240,0,50,15.016666,0,1,5.6,0,16,0
2013022,90,1,50,15.016666,0,1,5.6,0,16,0
2013022,190,1,50,15.016666,0,1,5.6,0,16,0
2013022,390,0,50,15.016666,0,1,5.6,0,16,0
2013022,40,1,50,15.016666,0,1,5.6,0,16,0
2013023,240,0,47,0,0,3,0,5,10,0
2013024,140,0,27,49.833332,0,1,1.2,0,16,0
2013024,390,0,27,49.833332,0,1,1.2,0,16,0
2013024,490,0,27,49.833332,0,1,1.2,0,16,0
2013024,190,0,27,49.833332,0,1,1.2,0,16,0
2013024,40,1,27,49.833332,0,1,1.2,0,16,0
2013024,290,0,27,49.833332,0,1,1.2,0,16,0
2013024,90,0,27,49.833332,0,1,1.2,0,16,0
2013024,240,0,27,49.833332,0,1,1.2,0,16,0
2013026,140,0,40,2.8666666,0,1,4,2,21,0
2013026,90,0,40,2.8666666,0,1,4,2,21,0
2013026,390,0,40,2.8666666,0,1,4,2,21,0
2013026,40,0,40,2.8666666,0,1,4,2,21,0
2013026,240,0,40,2.8666666,0,1,4,2,21,0
2013026,290,0,40,2.8666666,0,1,4,2,21,0
2013026,490,0,40,2.8666666,0,1,4,2,21,0
2013026,190,0,40,2.8666666,0,1,4,2,21,0
2013028,490,0,30,0,1,3,3.4,3,13,0
2013028,140,1,30,0,1,3,3.4,3,13,0
2013028,390,0,30,0,1,3,3.4,3,13,0
2013028,290,0,30,0,1,3,3.4,3,13,0
2013028,240,0,30,0,1,3,3.4,3,13,0
2013028,40,1,30,0,1,3,3.4,3,13,0
2013028,190,1,30,0,1,3,3.4,3,13,0
2013028,90,1,30,0,1,3,3.4,3,13,0
2013029,90,1,31.5,0,0,1,26.8,5,15,0
2013029,240,0,31.5,0,0,1,26.8,5,15,0
2013029,290,0,31.5,0,0,1,26.8,5,15,0
2013029,190,0,31.5,0,0,1,26.8,5,15,0
2013029,40,1,31.5,0,0,1,26.8,5,15,0
2013029,140,1,31.5,0,0,1,26.8,5,15,0
2013029,490,0,31.5,0,0,1,26.8,5,15,0
2013029,390,0,31.5,0,0,1,26.8,5,15,0
2013030,190,1,33,2,0,2,5.4,9,25,0
2013030,290,1,33,2,0,2,5.4,9,25,0
2013030,140,1,33,2,0,2,5.4,9,25,0
2013030,240,1,33,2,0,2,5.4,9,25,0
2013030,40,1,33,2,0,2,5.4,9,25,0
2013030,490,0,33,2,0,2,5.4,9,25,0
2013030,90,1,33,2,0,2,5.4,9,25,0
2013030,390,1,33,2,0,2,5.4,9,25,0
2013031,240,0,60,103.21667,0,1,0,4,14,1
2013031,90,0,60,103.21667,0,1,0,4,14,1
2013031,490,0,60,103.21667,0,1,0,4,14,1
2013031,190,0,60,103.21667,0,1,0,4,14,1
2013031,290,0,60,103.21667,0,1,0,4,14,1
2013031,40,0,60,103.21667,0,1,0,4,14,1
2013031,140,0,60,103.21667,0,1,0,4,14,1
2013031,390,0,60,103.21667,0,1,0,4,14,1
2013032,140,0,55,0,0,3,5,1,6,1
2013032,40,1,55,0,0,3,5,1,6,1
2013032,490,0,55,0,0,3,5,1,6,1
2013032,90,0,55,0,0,3,5,1,6,1
2013032,240,0,55,0,0,3,5,1,6,1
2013032,290,0,55,0,0,3,5,1,6,1
2013032,190,0,55,0,0,3,5,1,6,1
2013032,390,0,55,0,0,3,5,1,6,1
2013034,40,0,62,0,0,2,4.6,5,18,0
2013034,390,0,62,0,0,2,4.6,5,18,0
2013034,90,0,62,0,0,2,4.6,5,18,0
2013034,140,0,62,0,0,2,4.6,5,18,0
2013034,290,0,62,0,0,2,4.6,5,18,0
2013034,240,0,62,0,0,2,4.6,5,18,0
2013034,490,0,62,0,0,2,4.6,5,18,0
2013034,190,0,62,0,0,2,4.6,5,18,0
2013040,240,0,56,1.3333334,0,2,4.8,7,10,0
2013040,190,0,56,1.3333334,0,2,4.8,7,10,0
2013040,490,0,56,1.3333334,0,2,4.8,7,10,0
2013040,390,0,56,1.3333334,0,2,4.8,7,10,0
2013040,290,0,56,1.3333334,0,2,4.8,7,10,0
2013040,90,0,56,1.3333334,0,2,4.8,7,10,0
2013040,140,0,56,1.3333334,0,2,4.8,7,10,0
2013040,40,0,56,1.3333334,0,2,4.8,7,10,0
2013041,140,1,50,0,0,1,5.25,3,13,0
2013041,190,1,50,0,0,1,5.25,3,13,0
2013041,390,1,50,0,0,1,5.25,3,13,0
2013041,490,1,50,0,0,1,5.25,3,13,0
2013041,90,1,50,0,0,1,5.25,3,13,0
2013041,40,1,50,0,0,1,5.25,3,13,0
2013041,240,1,50,0,0,1,5.25,3,13,0
2013041,290,1,50,0,0,1,5.25,3,13,0
2013042,90,1,35,0,0,2,.6,7,6,0
2013042,190,1,35,0,0,2,.6,7,6,0
2013042,40,1,35,0,0,2,.6,7,6,0
2013042,140,1,35,0,0,2,.6,7,6,0
2013042,490,1,35,0,0,2,.6,7,6,0
2013042,390,1,35,0,0,2,.6,7,6,0
2013042,290,1,35,0,0,2,.6,7,6,0
2013042,240,1,35,0,0,2,.6,7,6,0
2014001,90,0,40,0,0,3,1.2,4,12,0
2014001,40,0,40,0,0,3,1.2,4,12,0
2014001,190,0,40,0,0,3,1.2,4,12,0
2014001,490,0,40,0,0,3,1.2,4,12,0
2014001,390,0,40,0,0,3,1.2,4,12,0
2014001,240,0,40,0,0,3,1.2,4,12,0
2014001,140,0,40,0,0,3,1.2,4,12,0
2014001,290,0,40,0,0,3,1.2,4,12,0
2014002,90,0,80,0,1,3,4.8,7,13,1
2014002,140,0,80,0,1,3,4.8,7,13,1
2014002,40,1,80,0,1,3,4.8,7,13,1
2014002,240,0,80,0,1,3,4.8,7,13,1
2014002,190,0,80,0,1,3,4.8,7,13,1
2014002,490,0,80,0,1,3,4.8,7,13,1
2014002,390,0,80,0,1,3,4.8,7,13,1
2014002,290,0,80,0,1,3,4.8,7,13,1
2014003,240,0,50,0,0,1,9.199999999999999,7,13,0
2014004,90,0,45,0,0,3,3.6,5,22,0
2014005,40,1,55,145.76666,0,2,16,16,16,0
2014005,390,0,55,145.76666,0,2,16,16,16,0
2014005,90,0,55,145.76666,0,2,16,16,16,0
2014005,190,0,55,145.76666,0,2,16,16,16,0
2014005,290,0,55,145.76666,0,2,16,16,16,0
2014005,490,0,55,145.76666,0,2,16,16,16,0
2014005,240,0,55,145.76666,0,2,16,16,16,0
2014005,140,0,55,145.76666,0,2,16,16,16,0
2014006,490,0,42.5,0,0,2,3.2,0,10,1
2014006,140,0,42.5,0,0,2,3.2,0,10,1
2014006,40,0,42.5,0,0,2,3.2,0,10,1
2014006,290,0,42.5,0,0,2,3.2,0,10,1
2014006,90,0,42.5,0,0,2,3.2,0,10,1
2014006,390,0,42.5,0,0,2,3.2,0,10,1
2014006,190,0,42.5,0,0,2,3.2,0,10,1
2014006,240,0,42.5,0,0,2,3.2,0,10,1
2014007,290,0,55,0,0,3,4.4,3,15,0
2014007,390,0,55,0,0,3,4.4,3,15,0
2014007,90,0,55,0,0,3,4.4,3,15,0
2014007,190,0,55,0,0,3,4.4,3,15,0
2014007,240,0,55,0,0,3,4.4,3,15,0
2014007,40,0,55,0,0,3,4.4,3,15,0
2014007,490,0,55,0,0,3,4.4,3,15,0
2014007,140,0,55,0,0,3,4.4,3,15,0
2014009,190,0,50,0,0,3,6.4,0,11,0
2014009,240,0,50,0,0,3,6.4,0,11,0
2014009,490,0,50,0,0,3,6.4,0,11,0
2014009,140,0,50,0,0,3,6.4,0,11,0
2014009,40,1,50,0,0,3,6.4,0,11,0
2014009,390,0,50,0,0,3,6.4,0,11,0
2014009,290,0,50,0,0,3,6.4,0,11,0
2014009,90,0,50,0,0,3,6.4,0,11,0
2014010,390,0,42,1.4333333,0,1,4.4,0,8,0
2014010,90,0,42,1.4333333,0,1,4.4,0,8,0
2014010,240,0,42,1.4333333,0,1,4.4,0,8,0
2014010,190,0,42,1.4333333,0,1,4.4,0,8,0
2014010,40,0,42,1.4333333,0,1,4.4,0,8,0
2014010,140,0,42,1.4333333,0,1,4.4,0,8,0
2014010,290,0,42,1.4333333,0,1,4.4,0,8,0
2014010,490,0,42,1.4333333,0,1,4.4,0,8,0
2014011,190,0,60,57.900002,0,2,5.2,6,11,0
2014011,90,0,60,57.900002,0,2,5.2,6,11,0
2014011,290,0,60,57.900002,0,2,5.2,6,11,0
2014011,40,1,60,57.900002,0,2,5.2,6,11,0
2014011,140,0,60,57.900002,0,2,5.2,6,11,0
2014011,240,0,60,57.900002,0,2,5.2,6,11,0
2014011,390,0,60,57.900002,0,2,5.2,6,11,0
2014011,490,0,60,57.900002,0,2,5.2,6,11,0
2014012,90,1,32.5,5.3166666,0,1,2.8,4,16,0
2014012,240,1,32.5,5.3166666,0,1,2.8,4,16,0
2014012,140,1,32.5,5.3166666,0,1,2.8,4,16,0
2014012,40,1,32.5,5.3166666,0,1,2.8,4,16,0
2014012,190,1,32.5,5.3166666,0,1,2.8,4,16,0
2014012,290,1,32.5,5.3166666,0,1,2.8,4,16,0
2014012,490,1,32.5,5.3166666,0,1,2.8,4,16,0
2014012,390,1,32.5,5.3166666,0,1,2.8,4,16,0
2014013,240,0,62.5,0,0,1,6,7,18,0
2014013,40,0,62.5,0,0,1,6,7,18,0
2014013,490,0,62.5,0,0,1,6,7,18,0
2014013,390,0,62.5,0,0,1,6,7,18,0
2014013,140,0,62.5,0,0,1,6,7,18,0
2014013,90,0,62.5,0,0,1,6,7,18,0
2014013,290,0,62.5,0,0,1,6,7,18,0
2014013,190,0,62.5,0,0,1,6,7,18,0
2014014,390,0,42,0,1,2,4.8,0,11,0
2014014,490,0,42,0,1,2,4.8,0,11,0
2014014,90,1,42,0,1,2,4.8,0,11,0
2014014,190,0,42,0,1,2,4.8,0,11,0
2014014,240,0,42,0,1,2,4.8,0,11,0
2014014,290,0,42,0,1,2,4.8,0,11,0
2014014,140,0,42,0,1,2,4.8,0,11,0
2014014,40,1,42,0,1,2,4.8,0,11,0
2014015,290,0,50,42.316666,0,1,1.6,12,22,0
2014015,390,0,50,42.316666,0,1,1.6,12,22,0
2014015,490,0,50,42.316666,0,1,1.6,12,22,0
2014015,140,0,50,42.316666,0,1,1.6,12,22,0
2014015,190,0,50,42.316666,0,1,1.6,12,22,0
2014015,90,0,50,42.316666,0,1,1.6,12,22,0
